URL,Title,year,Release date,Genres,Language,Country,Main image,Duration,Rating,Director,Stars,Short Description,Story line,Budget,Opening Weekend,Gross,Production Company,Runtime,SoundMix,Color,Aspect Ration,Official Sites,Also Known As,Filming Location,Writers,TagLines,Plot Keywords
http://www.imdb.com/title/tt1575636/,Moodu Mukkalata,2000,1 September 2000,Romance,Telugu,India,,,,K. Raghavendra Rao,"Jagapathi Babu, Tanikella Bharani",,,"INR 25,000,000(estimated)",,,Usha Kiron Movies,,,,,,,,,,
http://www.imdb.com/title/tt1220905/,Sour Apple Freeze Pop,2000,,Comedy,English,USA,,93 min,,Chaz Lipp,"Marcio Catalano, Paul Cotter","A playwright, an entrepreneur, and a ""refugee"" from Guam have formed 'Il Sindacato,' a gardening service. They offer to pull weeds - God knows what they pull behind closed doors.","Struggling to finish an original stage play and living under the conditional financial support of his father, 23 year old Darrell Schicker is at the crossroads of change. His best friends, Francis and John from Guam- both clinging to adolescence- have become like a ball and chain, keeping Darrell mired in the past. Francis's mother Brenda, happy to usher her son's friends through sexual rites of passage, is an ever-present distraction. Things seem to brighten when Darrell falls in love with Victoria, but she ultimately rejects him at a time when he simultaneously loses his job and his father's financial support. This luckless sequence of events works on Darrell like a time bomb.,","$60,000(estimated)",,,"Mac's Motel Pictures, Troma Entertainment",93 min,Stereo,Color,1.85 : 1,,,"Seattle, Washington, USA",,This boys' club is open for business!,"Gardening , Friendship Between Men , Pot , Coming Of Age Comedy , Gay Interest"
http://www.imdb.com/title/tt0283560/,The Pretenders,2000,,Drama,English,USA,,91 min,6.2,Matt Morillo,"Jonathan Sale, Beth Lynn Kelly",An estranged brother and sister are forced to confront what they dislike about each other and themselves.,"The Pretenders is the story of Charles and Annie, an estranged brother and sister who never considered that life lessons could actually come from each other. Charles, the responsible one, stayed home to manage the family restaurant when his parents retired to Las Vegas. His older sister, Annie, on the other hand, got married right out of high school and left town, escaping the local family legacy. With her lackadaisical attitude and penchant for spontaneity, Annie apparently coasts through life One summer weekend will force them to face the things that they dislike about each other, and ultimately dislike about themselves. Throughout the weekend, Charles will contend with his place in this small town, his fear of leaving it, and the girl that got away because of his responsible nature. Annie will confront the very reasons she left this small town, her fear of coming back to it, and the men upon whom she has relied to avoid responsibility for her own life...,",,,,KADM Productions,,,,,Kings and Desperate Men Inc. [United States],,"Long Island, New York, USA",,,
http://www.imdb.com/title/tt0339200/,In the Spring,2000,,,,Ukraine,,,,Kateryna Koval,,,,,,,Ukrainian Film School,,,,,,,,,,Student Film
http://www.imdb.com/title/tt0207086/,See Bob Run,2000,,,,,,,,D.H. Scott,"Tara Howie, James Tyce",,,,,,,,,,,,,"Calgary, Alberta, Canada",,,
http://www.imdb.com/title/tt0214525/,BassMaster,2000,,,English,USA,,,,,,,,,,,Almost Midnight Entertainment,,,,,,,"Boston, Massachusetts, USA",,,
http://www.imdb.com/title/tt0159230/,18 D,2000,2000,,,USA,,102 min,,Joe Tabb,"Carmine Caridi, Alexandra Carter",,,,,,Wafal Productions,,,,,,,,,,
http://www.imdb.com/title/tt0172854/,Naked with Loons,2000,,Comedy,English,USA,,102 min,,Bryan Snyder,"Talia Botone, Jane Clark",,,,,,"G.L. Entertainment, New Park Picture Works",102 min,,Color,,,,,,,
http://www.imdb.com/title/tt0325909/,Noches violentas,2000,,,Spanish,Mexico,,90 min,,Alejandro Todd,"Alberto Estrella, Diana Golden",,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0332095/,Hakata Movie: Chinchiromai,2000,21 October 2000,,Japanese,Japan,,107 min,,Takehiko NakajimaKazuki Ohmori,"Tetsuya Takeda, Riho Makise",,,,,,,,,,,,Chinchiromai,,,,
http://www.imdb.com/title/tt2230266/,Tie nan ben se,2000,14 September 2000,Action,Cantonese,Hong Kong,,92 min,,Kin-Lung LamYeung Ming Wan,"Yeung Ming Wan, Carrie Ng",,,,,,Tomorrow Dragon,,,,,,The Warning Time,,Kin-Lung LamKam Fu Lo,,
http://www.imdb.com/title/tt0373195/,Kaneis de hanei s' ola,2000,16 March 2001,Sci-Fi,Greek,Greece,,123 min,5.3,Dionysis Grigoratos,"Alberto Eskenazy, Maria Protopappa",,,,,,"Greek Film Center, Greek Television ET-1, Hyperion",,,,,,Nobody Loses Forever,"Pireus, Greece",,,"Toxic Waste , Dancing , Zeibekiko , Future Noir , Apostrophe In Title , See more"
http://www.imdb.com/title/tt1275505/,Akane iro no sora o mitayo,2000,18 November 2000,Drama,Japanese,Japan,,,,Hiromitsu KomuroSetsuo Nakayama,"Kanae Hasebe, Tokie Hidari",,,,,,"Indies, Nakayama Eiga",,,,,,,,Hiroyuki DonoYasuharu Hasebe,,Hikikomori
http://www.imdb.com/title/tt0300630/,Waiting for the Giants,2000,,"Drama, Sci-Fi",English,USA,,88 min,5.2,Phillip Lacy,"Lonnie Hughes, Chris Stone",Sometimes all you are waiting for are the answers you keep locked up inside.,,,,,,88 min,,Color,,,,,,Sometimes all you are waiting for are the answers you keep locked up inside.,"Mutation , Near Future , Prejudice"
http://www.imdb.com/title/tt1240412/,Billi,2000,21 July 2000,Horror,Urdu,Pakistan,,,,Syed Noor,"Nadeem Baig, Deeba Begum",,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0353337/,Date Less,2000,,Comedy,English,USA,,80 min,6.7,Dan Reheuser,"Jorge Aparicio, Amy Arce","A 30 year old loser living with his crazy parents, finds out how far they will go to get him married.","A 30 year old loser living with his crazy parents, finds out how far they will go to get him married.",,,,I'm Your Dad Productions,,,,,,,,,,
http://www.imdb.com/title/tt0236944/,9th September,2000,13 January 2000,Horror,"English, Cantonese",Hong Kong,,,,Chan Wei Lin,"Michael Chow Man-Kin, Simon Lui",,,,,,,,,,,,,,,,Number In Title
http://www.imdb.com/title/tt0359661/,"Marina, del otro lado del tiempo",2000,,"Fantasy, Horror, Mystery",Spanish,Mexico,,90 min,,Rodolfo Rodobertti,"Manuel Ojeda, Patricia Rivera",,,,,,,,,,,,,Mexico,,,
http://www.imdb.com/title/tt0359730/,Nagadevathe,2000,,"Drama, Fantasy",Kannada,India,,,,Saiprakash,"Soundarya, Prema",,,,,,,,,,,,Naag Shakti,,,,
http://www.imdb.com/title/tt1649332/,Genji monogatari: Asaki yume mishi,2000,29 July 2000,Drama,Japanese,Japan,,84 min,,Kenki Saegusa,"Mire Aika, Miki Asazono",,,,,,NHK Enterprises,,,,,,,,Waki YamatoJuro Kara,,
http://www.imdb.com/title/tt0235897/,Zhi,2000,,,,China,,,5.5,Jiang Cheng Ding,,,,,,,,,,,,,Paper,,,,
http://www.imdb.com/title/tt0230762/,Sham,2000,,"Crime, Drama",English,USA,,,,Augusta,"Paul F. Tompkins, Edward Luhn",,,,,,It's a Chick Production LLC,,,,,It's a Chick Productions,,,,,
http://www.imdb.com/title/tt0292269/,Tango in a Cold City,2000,1 February 2000,,,,,,,Alastair Brown,,,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0220114/,Transcension,2000,,,,,,,,,"Baily Briggs, Jennifer Harris",,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0293056/,Cult,2000,,,English,USA,,60 min,2.7,Hari Mahesh,"Nicola Chipps, Kory Mingus",,,,,,Smera Productions,60 min,,Color,,,,,,,
http://www.imdb.com/title/tt0290852/,Die Sehnsucht nach dem Mehr,2000,,,German,Germany,,61 min,,Carl Andersen,"Jana Gaspary, Raffaele Vinci",Young couple sharing an apartment with a filmmaker (Andersen himself) - and all protagonists are trying to work out their emotions for each other.,Young couple sharing an apartment with a filmmaker (Andersen himself) - and all protagonists are trying to work out their emotions for each other.,,,,,,,,,,,,,,
http://www.imdb.com/title/tt1796560/,Mo gwai gaau si,2000,2000,"Horror, Thriller",Cantonese,Hong Kong,,90 min,,Wai-Man Cheng,"Wai Ming Chan, Woody Chan",,,,,,,,,,,,Evil Fade,,,,
http://www.imdb.com/title/tt1604585/,Kannu Pada Poguthaiya,2000,2000,Family,,India,,,6.1,,"Radhika Chaudhari, Lokesh R.",,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0286137/,Something Between Us,2000,,"Comedy, Romance",English,USA,http://ia.media-imdb.com/images/M/MV5BMTI1MDg4MDQzN15BMl5BanBnXkFtZTcwOTMxMDgyMQ@@._V1._SY317_.jpg,79 min,2.2,George Thomas Jr.,"Louisa Elder, George Thomas Jr.","There's someone for everyone, but if you're lucky there's somebody else.",,,,,,,,,,somethingbetweenus.com [United States] An existential romantic comedy by George Thomas Jr.,,"Chicago, Illinois, USA",,"There's someone for everyone, but if you're lucky there's somebody else.","Friendship , Sex , Existential , Physics , Independent Film"
http://www.imdb.com/title/tt1456857/,Hari Bhai Harena,2000,2000,Drama,Oriya,India,,,,Raju Misra,"Anu Choudhury, Ajit Das",,,"INR 10,800,000(estimated)",,,,,,,,,,,,,
http://www.imdb.com/title/tt0295958/,Fast nackt,2000,,,,Germany,,,6.9,Birte Meesmann,Nina Louise,,,,,,,,,,,,,,,,Student Film
http://www.imdb.com/title/tt0346983/,Fidel Jimenez: Magkasubukan tayo,2000,2 February 2000,"Action, Drama","Tagalog, Filipino",Philippines,,105 min,,Tata Esteban,Lito Lapid,,,,,,Regal Films,,,,,,,,,,"Sexy Pinay , Character Name In Title"
http://www.imdb.com/title/tt0347725/,"Pag oras mo, oras mo na",2000,22 April 2000,"Action, Drama","Tagalog, Filipino",Philippines,,,,,"Phillip Salvador, Sunshine Cruz",,,,,,,,,,,,Games of the Generals,,,,
http://www.imdb.com/title/tt0286883/,Pas de deux,2000,,,,USA,,,2.9,Nara Garber,"Sarah Clarke, Bill Prouty",,,,,,,,,,,,,,,,Number In Title
http://www.imdb.com/title/tt0304102/,Granice svemira,2000,17 May 2000,"Drama, Sci-Fi",Serbian,Croatia,,90 min,,Zvonimir Miksic,"Mirsada Dizdarevic, Leon Marenkovic",,,,,,Unique Entertainment,,,,,,,,,,
http://www.imdb.com/title/tt0294834/,Parthen Rasithen,2000,,,Tamil,India,,,6.9,Saran,"Fathima Babu, Laila",,,,,,,,,,2.35 : 1,,,"Chennai, Tamil Nadu, India",,,
http://www.imdb.com/title/tt0274776/,Saamy Kodutha Varam,2000,,Musical,Tamil,India,,,,,,,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0253599/,Room Service,2000,,,,,,,,Meret Burger,,,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0241949/,A Shout from the Streets,2000,,,English,USA,,,,,,,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt2006046/,Aakhri Dacait,2000,10 November 2000,Action,,India,,,,Kishan Shah,"Hemant Birje, Pinky Chinoy",,,"INR 10,000,000(estimated)",,,,,,,,,,,,,
http://www.imdb.com/title/tt0255418/,Nice Guys,2000,,,,,,,,Shawn Hamilton,"Reginald James, Grege Morris",,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0270953/,Fragile,2000,6 December 2000,,"Romanian, Romanian",Romania,,,7.6,Doru Nitescu,,,,,,,UNATC,,,Color,1.33 : 1,,,,Keraj SokolDoru Nitescu,,
http://www.imdb.com/title/tt0274594/,Kaadhal Rojave,2000,,,Tamil,India,,,,Keyaar,,,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt2109189/,Pomildong Blues,2000,,Drama,Korean,South Korea,,65 min,,Hee-jin Kim,"Hye-yeon Jung, Se-jin Kim",,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0949325/,The Accountant,2000,,Drama,English,USA,,106 min,,Glenn Gers,"David Valcin, Marlene Forte",,,"$62,000(estimated)",,,One Wheel Panther Productions,,,,,,,"New York City, New York, USA",,,
http://www.imdb.com/title/tt0245036/,The Cat Killers,2000,,Comedy,English,USA,,90 min,5.4,Colin Drobnis,"Michael Fachetti, Colin Drobnis",,,,,,World International Filmed Entertainment,,,,,,,,,,
http://www.imdb.com/title/tt0270564/,Pasrah,2000,,"Drama, Romance",Malay,Malaysia,,,2.5,Yusof Haslam,"Erra Fazira, Norman Hakim",Top model Farah Diba is shocked and depressed when her long-standing fiance is seduced by a jealous rival.,Top model Farah Diba is shocked and depressed when her long-standing fiance is seduced by a jealous rival.,,,,,,,,,,,"Cameron Highlands, Pahang, Malaysia",,,
http://www.imdb.com/title/tt0432897/,El inocente,2000,,Drama,Spanish,Argentina,,,,Gerardo Vallejo,"Rudy Chernicoff, Juan Palomino",,,,,,,,,,,,,Argentina,Gerardo VallejoJulio Ardiles Gray,,Based On Novel
http://www.imdb.com/title/tt0243256/,Fengkuang ziyouren,2000,30 March 2000,,Mandarin,Singapore,,,,,,,,,,,,,,,,,Crazy People,,,,Singapore
http://www.imdb.com/title/tt0777953/,Los muertos no hablan,2000,2000,"Action, Crime, Thriller",Spanish,Mexico,,90 min,,Amado Portillo,"Arsenio Campos, Leonardo Daniel",,,,,,Cesar Balestra Producciones,,,,,,,Mexico,,,
http://www.imdb.com/title/tt0257975/,Nutsas skola,2000,,,Georgian,Georgia,,108 min,8.8,Merab Kokochashvili,"Zaza Papuashvili, Gogola Kalandadze",,,"GEL 2,000,000(estimated)",,,"Qartuli Pilmi, Qartuli Telepilmi","108 min, 114 min",Dolby SR,Color,,,School of Nutsa,Georgia,,,
http://www.imdb.com/title/tt0243033/,The Working of Utopia,2000,31 March 2000,,,Sweden,,50 min,,Donya Feuer,,,,,,,,,,,,,,,,,Ballet
http://www.imdb.com/title/tt0202450/,Labor Day,2000,,,English,"USA, Canada",,,,,"Jimmy Bridges, Todd Bridges",,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0262292/,Bloodsvagen,2000,,,,Sweden,,,,Gunilla Bresken,,,,,,,,,,,,,Blood Road,,,,
http://www.imdb.com/title/tt0243898/,Feng jing,2000,,,Mandarin,China,,114 min,5.8,Jianjun He,"Peng Li, Fenying Sun",,,,,,"Moskito Film, Yan Chen Productions","114 min, 95 min",,Color,,,Scenery,,Jianjun HeNi You,,
http://www.imdb.com/title/tt2385203/,Shohrat,2000,,,Persian,Iran,,,,Iraj Ghaderi,"Shaghayegh Farahani, Shahram Poor Assad",,,,,,,,,,,,Fame,,,,
http://www.imdb.com/title/tt0244054/,Le mal des femmes,2000,,,,,,,,Daniel Vigne,,,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0271789/,Sin reserva,2000,15 June 2000,Drama,Spanish,Argentina,,88 min,2.3,Eduardo Spagnuolo,"Jean Pierre Noher, Marina Skell",,,,,,,88 min,Dolby Digital,Color,1.85 : 1,,,"Buenos Aires, Federal District, Argentina",,,Ecologist
http://www.imdb.com/title/tt0450967/,Anokha Moti,2000,,Family,Hindi,India,,86 min,,Tapan Sinha,"Arjun Chakraborty, Nayab Aftab",The Magic Pearl,,,,,,,,,,,,,,The Magic Pearl,
http://www.imdb.com/title/tt0199610/,Howley and Stillborn Frog,2000,,,English,"Australia, Canada",,,,Ivor Bowen,,,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0467884/,Doubles,2000,,Action,Tamil,India,,,5.7,R. Pandiaraajan,"Prabhu Deva, Manorama",,,"INR 5,000,000(estimated)",,,,,,,,,,,,,Love Triangle
http://www.imdb.com/title/tt0277314/,Sheer Will,2000,,,English,Australia,,,,Dick Marks,,,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0269537/,Meishi touzhe le,2000,,Comedy,Mandarin,China,,,6.3,Yazhou Yang,"Gong Feng, Jiali Ding",,,,,,"Beijing Dayu Culture & Art Company, Shenzhen Phalanx Advertising Company, Southern Film",,,,,,A Tree,,Yanjun CuiHeng Liuand 1 more credit,,Based On Novel
http://www.imdb.com/title/tt0267929/,Singing,2000,28 August 2008,Drama,English,,,78 min,,Rob Nilsson,"Jim Carpenter, Barbara Jaspersen","Estranged from his longtime girlfriend, suburban accountant Perry wanders into the Tenderloin at night and is drawn into a series of dangerous and erotic encounters.","Estranged from his longtime girlfriend, suburban accountant Perry wanders into the Tenderloin at night and is drawn into a series of dangerous and erotic encounters.,",,,,"9 @ Night Films, Pacific Rim Media, Pacific Video Resources",,,,,,,,,,
http://www.imdb.com/title/tt2102294/,Chikyuu no kakashi,2000,,,Japanese,Japan,,,,,,,,,,,Alpham,,,,,,,,,,
http://www.imdb.com/title/tt0246807/,Nelly's Bodega,2000,14 May 2000,,English,USA,,50 min,,Omonike Akinyemi,"Tim Duquette, Rachel Glenn","In a New York City grocery store, an African-American girl befriends a Latin woman struggling to escape abuse.","In a New York City grocery store, an African-American girl befriends a Latin woman struggling to escape abuse.",,,,Image Quilt Productions,50 min,,,,,,,,,
http://www.imdb.com/title/tt0183527/,Chocolate com Mostarda,2000,,,Portuguese,Brazil,,,,,"Marcio Cassol, Emiliano Urbim",,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0267909/,Saturday Night,2000,,Drama,English,Australia,,88 min,6.8,James Balian,Alison Whyte,"One night - two people - and the phone line to save their lives. Talking to a stranger on the phone is rarely a moving experience, but when you work for a telephone counseling service, it can be that and much more.","One night - two people - and the phone line to save their lives. Talking to a stranger on the phone is rarely a moving experience, but when you work for a telephone counseling service, it can be that and much more.",,,,,,,,,,,,,,"Telephone , Two Hander , Twenty Something , Bookend Scenes , Insecurity , See more"
http://www.imdb.com/title/tt0261648/,Moh ying,2000,30 November 2000,,Cantonese,Hong Kong,,,1.7,Wing Hung Tang,"Kit Yee Chung, Bonnie Law",,,,,,,,,,,,The Devil Shadow,,Wing Hung TangChi Keung Yuen,,
http://www.imdb.com/title/tt0268919/,American Dreamer: The High Adventures of a Card-Counting Low Roller,2000,,,English,USA,,,8.0,Alex CohnMike Landry,,,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0433557/,Eternal Embrace,2000,,Romance,English,USA,http://ia.media-imdb.com/images/M/MV5BMTUyNjA3NzAzMF5BMl5BanBnXkFtZTcwMzE3MjgyMQ@@._V1._SY317_.jpg,47 min,4.6,Ziad H. Hamzeh,"Andreas Beckett, Michael Denney","Eternal Embrace is a story of pure unadulterated romance and the battle of the human spirit. Two sisters, Cassandra and Sarah, become caretakers of a 19th century mansion in Massachusetts. For more Cinematic Feasts visit Zoie Films","Eternal Embrace is a story of pure unadulterated romance and the battle of the human spirit. Two sisters, Cassandra and Sarah, become caretakers of a 19th century mansion in Massachusetts. For more Cinematic Feasts visit Zoie Films","$96,000(estimated)",,,"Hamzeh Mystique Films, Unicorn Shadow Productions, Unicorn Shadows",47 min,Dolby,"Black and White, Color",1.85 : 1,,,"Boston, Massachusetts, USA",,,
http://www.imdb.com/title/tt1894406/,Akin ang labang ito,2000,9 August 2000,"Action, Drama","Filipino, Tagalog",Philippines,,105 min,,Baldo Marro,"Ace Espinosa, Ynez Veneracion",,,,,,ATB-4 Films,,,,,,,,,,
http://www.imdb.com/title/tt0196573/,"Free Delivery, the Horror!",2000,,"Comedy, Horror",English,USA,,,,Jesse Ray Boehm,,"The tragic story of death, and the people that deliver you food! An analytical look at The Horror, meeting Free Delivery, gone askew.","The tragic story of death, and the people that deliver you food! An analytical look at The Horror, meeting Free Delivery, gone askew.",,,,Jaded Infuzion Productions,,,,,,,,,,Independent Film
http://www.imdb.com/title/tt0302925/,Pitstop,2000,,,English,USA,,91 min,6.1,Dennis Lanson,"Philip Howe, Gina La Piana",,,,,,,,,,,Official site,,,,,
http://www.imdb.com/title/tt0261447/,Yung wong jik chin,2000,,,,,,,,,,,,,,,,,,,,,On Track or Off,,,,
http://www.imdb.com/title/tt0385845/,Love My Guts,2000,,Comedy,English,USA,,89 min,,Erik Hammen,"Chris Johnson, Hilda Guttormsen",,,,,,Groton Bridge Films,89 min,Mono,Color,1.33 : 1,,,"Seattle, Washington, USA",,,
http://www.imdb.com/title/tt0266484/,Droomjagers,2000,,,,Netherlands,,,,Kostana Banovic,,,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0297699/,Aau fung yee,2000,,Horror,Cantonese,Hong Kong,,82 min,6.9,Tony Leung Hung-Wah,"Stephanie Che, Kathy Chow",,,,,,,,,,,,Sound from the Dark,,,,
http://www.imdb.com/title/tt0371069/,Patigasan,2000,,Action,"Filipino, Tagalog",Philippines,,,,,"Lito Lapid, Ana Capri",,,,,,Regal Films,,,,,,,,,,"Sexy Pinay , One Word Title"
http://www.imdb.com/title/tt0267319/,Bibo per sempre,2000,17 September 2000,Comedy,Italian,Italy,,95 min,4.9,Enrico Coletti,"Teo Teocoli, Anna Galiena",,,,,,,,,,,,,,Tonino GuerraTonino Guerraand 4 more credits,,
http://www.imdb.com/title/tt0188380/,2 Bad Mice,2000,,,,USA,,,,Matthew Rafferty,"Art Duarte, Bill Jones",,,,,,OBM Productions,,,,,,,,,,Independent Film
http://www.imdb.com/title/tt0241249/,The Blessing Way,2000,,,English,USA,,,,Yvette Freeman,"Michele Lamar Richards, Raven Turner",,,,,,Freehart Productions,,,,,,,,,,
http://www.imdb.com/title/tt0250959/,Angel with an Attitude,2000,,,English,USA,,89 min,,Karl Kaufmann,"Barbara Harrington, Robin Peters",,,,,,,,,,,Jordan Law Firm,,,,,
